,Hidden Feature-1,Hidden Feature-2,Type
4909,35.318913,25.696636,Jamming
4910,45.33771,36.6278,Jamming
4911,14.188202,54.472633,Jamming
4912,1.6972618,53.347717,Jamming
4913,14.233425,55.504673,Jamming
4914,28.51285,63.130524,Jamming
4915,32.618626,38.625748,Jamming
4916,28.763174,46.577454,Jamming
4917,46.47975,52.28771,Jamming
4918,36.45977,47.432888,Jamming
4919,39.3716,31.874023,Jamming
4920,20.825329,69.0915,Jamming
4921,6.6092014,44.745502,Jamming
4922,7.4965715,26.903172,Jamming
4923,35.058453,61.14632,Jamming
4924,6.3870945,41.848816,Jamming
4925,24.25951,37.640953,Jamming
4926,27.955456,23.23551,Jamming
4927,34.61073,41.24287,Jamming
4928,41.821205,33.984055,Jamming
4929,32.255512,58.300934,Jamming
4930,7.5744023,44.278923,Jamming
4931,9.95675,39.437096,Jamming
4932,16.980879,69.71877,Jamming
4933,18.722517,35.69385,Jamming
4934,34.360153,48.104645,Jamming
4935,-1.8525162,52.13488,Jamming
4936,35.677013,51.713795,Jamming
4937,32.247696,38.50848,Jamming
4938,12.999462,60.497116,Jamming
4939,13.730322,62.675617,Jamming
4940,34.09333,54.188995,Jamming
4941,22.182076,71.270424,Jamming
4942,6.3710155,41.78779,Jamming
4943,30.302631,65.21193,Jamming
4944,15.756751,56.56043,Jamming
4945,-0.2569751,40.23996,Jamming
4946,44.272568,44.9934,Jamming
4947,36.252224,58.092667,Jamming
4948,1.2074306,38.566643,Jamming
4949,7.4971104,33.727604,Jamming
4950,30.239923,58.51168,Jamming
4951,1.3654126,53.171967,Jamming
4952,7.953939,49.854923,Jamming
4953,3.5345347,60.710056,Jamming
4954,-0.85951835,52.23251,Jamming
4955,26.860754,36.86171,Jamming
4956,18.398321,47.407192,Jamming
4957,24.548332,56.989277,Jamming
4958,32.574936,42.89289,Jamming
4959,30.478388,60.468674,Jamming
4960,7.5526032,55.270447,Jamming
4961,11.7050495,57.96295,Jamming
4962,8.806122,43.72802,Jamming
4963,14.515745,36.03467,Jamming
4964,38.257137,36.29314,Jamming
4965,16.473763,34.966835,Jamming
4966,40.093357,40.57022,Jamming
4967,7.5218034,31.482727,Jamming
4968,30.686771,59.693905,Jamming
4969,29.389866,37.55856,Jamming
4970,25.199408,33.482517,Jamming
4971,15.722334,34.809055,Jamming
4972,-0.7804773,52.313416,Jamming
4973,26.430084,36.7671,Jamming
4974,16.958052,51.61239,Jamming
4975,12.415964,35.322144,Jamming
4976,-3.275333,50.015034,Jamming
4977,14.822803,43.457706,Jamming
4978,18.249794,46.261425,Jamming
4979,5.200537,27.257334,Jamming
4980,32.017895,36.352047,Jamming
4981,27.382933,63.012703,Jamming
4982,38.322002,35.24522,Jamming
4983,35.42454,52.851944,Jamming
4984,12.35979,46.06957,Jamming
4985,10.538891,45.660664,Jamming
4986,14.449257,44.136333,Jamming
4987,25.397383,31.184637,Jamming
4988,31.650358,21.002007,Jamming
4989,33.5143,52.50091,Jamming
4990,20.574322,57.34488,Jamming
4991,42.233505,34.852924,Jamming
4992,33.87523,62.246235,Jamming
4993,12.423499,30.596731,Jamming
4994,14.14823,37.69538,Jamming
4995,33.622463,64.772064,Jamming
4996,40.244186,27.096567,Jamming
4997,25.144428,70.29628,Jamming
4998,24.104921,53.609528,Jamming
4999,41.71186,45.655655,Jamming
5000,46.29071,35.374664,Jamming
5001,9.40477,49.30524,Jamming
5002,35.313416,25.743816,Jamming
5003,18.692072,49.81995,Jamming
5004,20.141594,68.22674,Jamming
5005,28.51777,43.887928,Jamming
5006,30.385864,50.78636,Jamming
5007,20.190907,25.38499,Jamming
5008,25.792103,49.508717,Jamming
5009,42.920406,49.32016,Jamming
5010,-0.78120464,36.907585,Jamming
5011,25.885387,50.231323,Jamming
5012,14.964157,29.386955,Jamming
5013,31.146252,58.854607,Jamming
5014,19.097404,38.72861,Jamming
5015,24.520826,68.75365,Jamming
5016,26.970938,54.11381,Jamming
5017,15.458263,50.63632,Jamming
5018,33.55727,59.448414,Jamming
5019,4.047129,30.838968,Jamming
5020,29.954824,45.693825,Jamming
5021,24.239664,54.24805,Jamming
5022,20.489191,69.79616,Jamming
5023,-0.43478504,55.05448,Jamming
5024,12.049509,44.938206,Jamming
5025,12.3638935,47.175808,Jamming
5026,10.93934,34.201797,Jamming
5027,31.438059,21.72478,Jamming
5028,0.67570615,38.187885,Jamming
5029,32.248592,44.986095,Jamming
5030,23.845934,49.74514,Jamming
5031,29.637503,58.963875,Jamming
5032,23.147446,22.81329,Jamming
5033,13.512604,52.568035,Jamming
5034,6.954208,29.4913,Jamming
5035,25.681995,35.675465,Jamming
5036,39.991245,26.792767,Jamming
5037,-0.4894252,37.30482,Jamming
5038,29.83125,44.975414,Jamming
5039,28.381811,50.999084,Jamming
5040,30.318682,60.58052,Jamming
5041,3.7493193,30.388092,Jamming
5042,23.729633,28.43436,Jamming
5043,18.668844,35.537815,Jamming
5044,21.064466,58.523415,Jamming
5045,43.535957,40.40527,Jamming
5046,11.632535,27.142416,Jamming
5047,6.944821,41.82956,Jamming
5048,13.063254,26.70033,Jamming
5049,35.94308,30.291586,Jamming
5050,17.721899,52.60421,Jamming
5051,12.20893,35.388397,Jamming
5052,17.67499,57.308563,Jamming
5053,29.454956,48.9428,Jamming
5054,45.26043,39.302715,Jamming
5055,20.84977,40.58238,Jamming
5056,-2.0688667,56.404068,Jamming
5057,21.064531,50.295403,Jamming
5058,25.07967,64.75732,Jamming
5059,24.305952,54.370792,Jamming
5060,37.793213,52.84264,Jamming
5061,13.198949,59.71786,Jamming
5062,32.822357,43.432552,Jamming
5063,43.854256,53.232872,Jamming
5064,40.41583,57.65938,Jamming
5065,-1.5126575,50.341633,Jamming
5066,15.942741,37.7112,Jamming
5067,28.087118,62.316807,Jamming
5068,4.2098436,29.461252,Jamming
5069,10.37167,23.926859,Jamming
5070,17.574183,23.943033,Jamming
5071,13.694492,29.96717,Jamming
5072,36.062675,38.830082,Jamming
5073,12.757567,24.843964,Jamming
5074,28.358252,47.441692,Jamming
5075,41.143684,32.8693,Jamming
5076,19.991861,68.86361,Jamming
5077,45.755146,55.09212,Jamming
5078,28.67751,37.00672,Jamming
5079,-4.3325624,46.579903,Jamming
5080,-0.012784738,52.529053,Jamming
5081,43.020916,44.342655,Jamming
5082,43.01488,51.970562,Jamming
5083,28.099833,48.70222,Jamming
5084,11.05608,31.922981,Jamming
5085,21.256748,58.529537,Jamming
5086,3.4688063,51.79624,Jamming
5087,10.700043,32.01149,Jamming
5088,9.893341,44.357964,Jamming
5089,20.609343,27.24787,Jamming
5090,35.49138,37.596252,Jamming
5091,16.551546,22.84927,Jamming
5092,29.315166,43.85224,Jamming
5093,16.875246,37.16989,Jamming
5094,18.45196,59.991573,Jamming
5095,8.48342,53.07294,Jamming
5096,39.922054,54.051624,Jamming
5097,19.347847,53.064705,Jamming
5098,32.012062,54.603745,Jamming
5099,42.830387,53.15457,Jamming
5100,32.632496,56.035873,Jamming
5101,32.960915,42.19168,Jamming
5102,12.148981,44.97819,Jamming
5103,22.414017,58.96536,Jamming
5104,6.262134,54.601738,Jamming
5105,20.08041,40.149452,Jamming
5106,32.451157,24.9542,Jamming
5107,4.2406526,39.804768,Jamming
5108,20.009113,54.383926,Jamming
5109,0.87850773,46.62604,Jamming
5110,25.45544,33.17491,Jamming
5111,0.49151585,48.30548,Jamming
5112,15.588646,67.935455,Jamming
5113,33.751884,52.45277,Jamming
5114,38.512325,55.712723,Jamming
5115,24.722116,29.11114,Jamming
5116,30.960249,53.941975,Jamming
5117,46.296196,51.04852,Jamming
5118,18.485472,53.87778,Jamming
5119,14.544931,32.725784,Jamming
5120,7.955914,48.514755,Jamming
5121,30.576008,61.64998,Jamming
5122,7.9560533,46.27826,Jamming
5123,10.815691,49.24768,Jamming
5124,23.516027,31.250273,Jamming
5125,8.602924,38.65796,Jamming
5126,32.39039,24.613016,Jamming
5127,37.356483,58.9806,Jamming
5128,14.703964,37.611008,Jamming
5129,5.7606626,24.280766,Jamming
5130,15.690083,67.73896,Jamming
5131,39.52023,26.231453,Jamming
5132,31.757763,50.02602,Jamming
5133,17.950932,27.439083,Jamming
5134,22.422129,36.94557,Jamming
5135,33.50005,61.86303,Jamming
5136,-1.2725344,58.5749,Jamming
5137,28.958088,48.57864,Jamming
5138,17.158646,40.627163,Jamming
5139,15.042729,44.7121,Jamming
5140,13.686807,53.32311,Jamming
5141,17.892256,50.673164,Jamming
5142,6.6558633,31.016523,Jamming
5143,21.68886,34.375256,Jamming
5144,39.026245,36.270782,Jamming
5145,15.261442,24.167189,Jamming
5146,30.292753,51.57952,Jamming
5147,22.893175,24.284893,Jamming
5148,20.553257,68.48401,Jamming
5149,21.07377,56.186665,Jamming
5150,15.656835,49.31717,Jamming
5151,6.924598,50.492306,Jamming
5152,20.432041,36.135277,Jamming
5153,46.0458,52.137566,Jamming
5154,39.513245,42.540012,Jamming
5155,21.612015,20.293653,Jamming
5156,24.005016,27.20208,Jamming
5157,-4.288105,53.560555,Jamming
5158,12.695402,40.27017,Jamming
5159,7.0982113,43.995132,Jamming
5160,14.710747,54.244576,Jamming
5161,21.2983,29.79523,Jamming
5162,42.188248,53.42011,Jamming
5163,25.612597,46.851685,Jamming
5164,19.691233,19.597397,Jamming
5165,10.842475,37.459927,Jamming
5166,25.858585,64.09618,Jamming
5167,31.593208,22.603018,Jamming
5168,19.926725,52.284004,Jamming
5169,25.542553,32.75574,Jamming
5170,13.919818,54.423923,Jamming
5171,17.590555,69.995834,Jamming
5172,28.017984,39.065533,Jamming
5173,32.175568,41.810265,Jamming
5174,13.244005,55.729877,Jamming
5175,29.634068,61.443714,Jamming
5176,14.219339,57.645107,Jamming
5177,18.498064,51.39399,Jamming
5178,19.95551,52.31931,Jamming
5179,12.551758,36.543884,Jamming
5180,33.1638,62.102615,Jamming
5181,20.98236,32.833122,Jamming
5182,16.669207,59.079494,Jamming
5183,29.69748,50.034843,Jamming
5184,22.270742,43.995235,Jamming
5185,10.500811,51.18797,Jamming
5186,14.132156,59.743637,Jamming
5187,8.397618,36.15945,Jamming
5188,24.091995,24.897305,Jamming
5189,27.126316,40.595036,Jamming
5190,37.096375,41.864563,Jamming
5191,30.46334,43.797604,Jamming
5192,31.589739,48.979225,Jamming
5193,13.96316,40.67995,Jamming
5194,19.48324,51.995964,Jamming
5195,34.46496,62.494198,Jamming
5196,16.601137,55.71527,Jamming
5197,8.153624,47.90331,Jamming
5198,35.872234,36.90453,Jamming
5199,24.954258,51.29175,Jamming
5200,31.339659,43.382122,Jamming
5201,30.40157,48.11559,Jamming
5202,28.94998,50.154858,Jamming
5203,18.831327,45.074963,Jamming
5204,8.99746,53.56669,Jamming
5205,12.713295,58.995937,Jamming
5206,9.601521,55.782776,Jamming
5207,27.532425,40.212242,Jamming
5208,23.683813,34.29942,Jamming
5209,32.19876,44.48716,Jamming
5210,36.759773,42.793873,Jamming
5211,21.394527,68.16893,Jamming
5212,15.07417,59.60372,Jamming
5213,10.1165085,51.90121,Jamming
5214,11.697867,60.157024,Jamming
5215,10.768757,54.566532,Jamming
5216,23.201948,55.946396,Jamming
5217,38.45435,55.801502,Jamming
5218,19.374657,25.85169,Jamming
5219,27.892908,32.54814,Jamming
5220,32.230736,53.390945,Jamming
5221,16.026642,51.941303,Jamming
5222,14.284953,54.152126,Jamming
5223,11.524644,49.556683,Jamming
5224,32.0119,42.626526,Jamming
5225,43.36817,53.781185,Jamming
5226,25.63122,48.255775,Jamming
5227,15.184232,49.39393,Jamming
5228,33.41611,57.63309,Jamming
5229,24.40452,56.862156,Jamming
5230,13.379877,56.979702,Jamming
5231,7.6744747,29.178362,Jamming
5232,17.745401,53.950844,Jamming
5233,13.149114,35.340405,Jamming
5234,22.954556,55.552143,Jamming
5235,31.861187,43.167294,Jamming
5236,44.660828,43.445904,Jamming
5237,17.528137,65.622955,Jamming
5238,16.583858,41.625435,Jamming
5239,20.336597,40.400932,Jamming
5240,10.31947,49.861115,Jamming
5241,8.951984,55.826477,Jamming
5242,6.7753243,33.350346,Jamming
5243,13.720427,57.593895,Jamming
5244,18.231112,32.919525,Jamming
5245,31.868975,39.938248,Jamming
5246,34.424576,36.111473,Jamming
5247,19.547935,58.140896,Jamming
5248,42.436787,39.373547,Jamming
5249,31.218876,24.803106,Jamming
5250,9.589289,57.392006,Jamming
5251,22.167496,33.1455,Jamming
5252,17.943615,68.67721,Jamming
5253,28.934309,41.088634,Jamming
5254,24.655714,30.471828,Jamming
5255,34.110653,54.393044,Jamming
5256,22.006628,57.47977,Jamming
5257,25.002047,49.248283,Jamming
5258,7.430134,28.589432,Jamming
5259,11.092127,37.405655,Jamming
5260,23.361778,36.71395,Jamming
5261,43.765434,53.621716,Jamming
5262,26.351654,47.69507,Jamming
5263,43.928833,43.25408,Jamming
5264,5.7787275,26.228294,Jamming
5265,22.14196,43.871887,Jamming
5266,47.617107,49.385834,Jamming
5267,18.714828,53.88848,Jamming
5268,9.657078,21.205666,Jamming
5269,27.060884,60.17399,Jamming
5270,41.11696,38.82678,Jamming
5271,46.191128,53.046974,Jamming
5272,6.9293456,48.276337,Jamming
5273,21.847794,60.08789,Jamming
5274,34.809906,30.384443,Jamming
5275,12.019666,52.49604,Jamming
5276,16.504692,36.083355,Jamming
5277,21.797165,46.1424,Jamming
5278,4.2803717,29.82266,Jamming
5279,22.41934,53.421814,Jamming
5280,21.25415,70.259895,Jamming
5281,21.261848,40.013107,Jamming
5282,10.870362,46.245308,Jamming
5283,20.067116,55.264965,Jamming
5284,42.648,45.150875,Jamming
5285,40.95543,51.202156,Jamming
5286,31.189087,32.53844,Jamming
5287,36.15828,57.877422,Jamming
5288,30.80727,31.16808,Jamming
5289,18.67354,70.79806,Jamming
5290,11.808744,33.176773,Jamming
5291,31.318401,30.41196,Jamming
5292,17.4305,60.200706,Jamming
5293,27.249454,70.53188,Jamming
5294,40.74031,51.45827,Jamming
5295,9.423394,38.224197,Jamming
5296,10.169824,55.30387,Jamming
5297,19.968622,53.86376,Jamming
5298,2.0214655,39.682625,Jamming
5299,21.325659,39.9135,Jamming
5300,16.735594,53.029827,Jamming
5301,20.888258,57.809814,Jamming
5302,14.711372,52.277496,Jamming
5303,33.13621,29.788275,Jamming
5304,12.94544,25.257229,Jamming
5305,3.6519814,53.188988,Jamming
5306,27.808403,35.931213,Jamming
5307,20.086905,49.452705,Jamming
5308,8.134675,41.985928,Jamming
5309,14.731692,58.8003,Jamming
5310,18.038979,59.18406,Jamming
5311,11.746754,55.059895,Jamming
5312,7.268747,43.89875,Jamming
5313,16.068193,54.36556,Jamming
5314,14.721588,47.902782,Jamming
5315,42.639267,53.205555,Jamming
5316,21.758875,20.20754,Jamming
5317,16.04945,33.76897,Jamming
5318,13.245677,34.159634,Jamming
5319,34.226067,33.870102,Jamming
5320,44.600967,51.10537,Jamming
5321,15.200422,49.080494,Jamming
5322,12.0076885,51.781586,Jamming
5323,32.385757,42.610146,Jamming
5324,33.254654,61.634518,Jamming
5325,14.494411,36.78256,Jamming
5326,17.174198,32.782215,Jamming
5327,12.017897,36.918045,Jamming
5328,32.34194,26.527143,Jamming
5329,6.650208,55.219334,Jamming
5330,1.3987783,53.002247,Jamming
5331,36.57796,17.875818,Jamming
5332,23.423826,40.134888,Jamming
5333,40.16745,55.73615,Jamming
5334,21.942463,19.983883,Jamming
5335,31.512625,38.64747,Jamming
5336,10.378301,32.257538,Jamming
5337,15.951653,42.962563,Jamming
5338,24.792912,54.69927,Jamming
5339,20.63535,44.091,Jamming
5340,26.405682,40.7976,Jamming
5341,33.491085,43.437008,Jamming
5342,41.027897,38.74741,Jamming
5343,8.138652,60.27052,Jamming
5344,12.6219,33.225452,Jamming
5345,12.419133,53.78357,Jamming
5346,4.1375933,24.618486,Jamming
5347,4.5346627,40.54847,Jamming
5348,13.430376,54.472153,Jamming
5349,3.7745266,32.875225,Jamming
5350,19.485777,47.826023,Jamming
5351,28.777918,29.037445,Jamming
5352,19.463373,19.199707,Jamming
5353,13.79526,26.674665,Jamming
5354,18.930948,56.049767,Jamming
5355,4.134202,24.555359,Jamming
5356,30.918818,21.052286,Jamming
5357,4.1317115,30.65207,Jamming
5358,27.116604,56.136948,Jamming
5359,17.839348,33.44153,Jamming
5360,28.729454,29.466944,Jamming
5361,13.022207,34.74207,Jamming
5362,28.771133,43.570595,Jamming
5363,10.764619,56.18348,Jamming
5364,18.541847,58.783733,Jamming
5365,14.801581,50.734894,Jamming
5366,10.866823,63.594234,Jamming
5367,22.227228,37.2146,Jamming
5368,18.45888,58.641712,Jamming
5369,41.125324,45.010525,Jamming
5370,-1.7422881,38.692585,Jamming
5371,-2.6683733,34.625538,Jamming
5372,24.856754,43.32491,Jamming
5373,30.7361,51.756157,Jamming
5374,27.260006,70.48729,Jamming
5375,9.8045025,25.640047,Jamming
5376,-0.82365084,50.095875,Jamming
5377,9.640503,60.837517,Jamming
5378,42.519035,39.868176,Jamming
5379,35.429764,38.09295,Jamming
5380,-1.2261392,48.332245,Jamming
5381,-1.6616862,38.585674,Jamming
5382,29.373474,54.156136,Jamming
5383,20.566198,41.544624,Jamming
5384,17.960718,45.0873,Jamming
5385,6.21526,31.257786,Jamming
5386,6.797276,36.39214,Jamming
5387,36.31587,40.113277,Jamming
5388,22.737007,32.97093,Jamming
5389,28.347492,47.222027,Jamming
5390,12.181844,39.060387,Jamming
5391,19.375322,58.957672,Jamming
5392,46.164986,52.632526,Jamming
5393,31.353672,49.562828,Jamming
5394,29.800467,56.031414,Jamming
5395,21.91909,35.929695,Jamming
5396,27.665882,36.37655,Jamming
5397,12.236731,53.78104,Jamming
5398,31.759268,40.964497,Jamming
5399,23.427607,71.24239,Jamming
5400,22.776491,45.8675,Jamming
5401,18.130493,50.819706,Jamming
5402,9.254532,58.84117,Jamming
5403,22.071354,33.865303,Jamming
5404,24.997637,48.35469,Jamming
5405,36.893787,38.300705,Jamming
5406,34.839478,38.745182,Jamming
5407,33.54689,55.952957,Jamming
5408,22.158691,63.186108,Jamming
5409,29.284492,52.044445,Jamming
5410,45.815407,48.589394,Jamming
5411,7.3867416,64.99416,Jamming
5412,30.799831,47.9166,Jamming
5413,3.6325846,53.500134,Jamming
5414,44.400936,35.151367,Jamming
5415,10.60836,50.36995,Jamming
5416,29.740742,29.118355,Jamming
5417,19.98414,60.382526,Jamming
5418,24.036545,65.665,Jamming
5419,15.362397,55.79877,Jamming
5420,-0.1962612,46.783466,Jamming
5421,17.546488,54.267635,Jamming
5422,9.842891,58.43141,Jamming
5423,33.430847,38.70784,Jamming
5424,31.805424,19.907228,Jamming
5425,2.4650457,31.607996,Jamming
5426,22.085901,19.863258,Jamming
5427,22.064255,68.20288,Jamming
5428,9.572163,52.89649,Jamming
5429,11.09475,48.94392,Jamming
5430,15.214202,40.590645,Jamming
5431,33.785034,45.211548,Jamming
5432,33.915916,38.077297,Jamming
5433,31.937357,44.573544,Jamming
5434,5.424616,54.28041,Jamming
5435,6.7930684,23.201948,Jamming
5436,20.49224,66.05256,Jamming
5437,15.2728405,55.61949,Jamming
5438,6.554562,23.596514,Jamming
5439,16.713034,23.243025,Jamming
5440,5.984017,24.953844,Jamming
5441,33.33708,38.76609,Jamming
5442,18.45977,51.72849,Jamming
5443,8.592721,53.421158,Jamming
5444,20.47258,30.55404,Jamming
5445,23.363272,60.813393,Jamming
5446,11.117278,32.081104,Jamming
5447,8.626722,47.83092,Jamming
5448,4.7699485,29.673346,Jamming
5449,7.0694504,41.7857,Jamming
5450,44.05298,39.931515,Jamming
5451,20.201635,49.588364,Jamming
5452,0.42522252,46.936523,Jamming
5453,6.411057,41.56481,Jamming
5454,22.909105,67.98902,Jamming
5455,15.6890135,56.427757,Jamming
5456,32.004646,19.419025,Jamming
5457,16.351473,47.11602,Jamming
5458,30.852507,21.372799,Jamming
5459,33.10796,38.724373,Jamming
5460,31.166946,45.87829,Jamming
5461,-1.4617717,41.5584,Jamming
5462,21.63482,20.174862,Jamming
5463,29.225033,53.766956,Jamming
5464,19.219063,46.623856,Jamming
5465,12.465048,57.74625,Jamming
5466,25.740557,58.218056,Jamming
5467,36.153767,26.715328,Jamming
5468,41.915264,43.076176,Jamming
5469,28.278156,47.126064,Jamming
5470,46.393703,54.96847,Jamming
5471,21.332579,50.34649,Jamming
5472,14.634483,44.217144,Jamming
5473,15.838353,55.9111,Jamming
5474,44.558064,45.418198,Jamming
5475,32.958466,38.90674,Jamming
5476,17.40481,51.725178,Jamming
5477,33.194775,38.827133,Jamming
5478,13.061923,55.770504,Jamming
5479,2.181278,39.718113,Jamming
5480,15.890505,55.29804,Jamming
5481,23.877863,65.82159,Jamming
5482,28.358543,40.90923,Jamming
5483,31.442892,37.382935,Jamming
5484,1.8511748,58.040516,Jamming
5485,20.251675,31.850939,Jamming
5486,32.020687,32.390488,Jamming
5487,9.943051,51.79484,Jamming
5488,3.7305813,47.41702,Jamming
5489,20.148783,51.826065,Jamming
5490,28.450478,62.438625,Jamming
5491,26.889488,60.09086,Jamming
5492,27.377357,48.020508,Jamming
5493,38.088314,31.210772,Jamming
5494,13.68286,68.67096,Jamming
5495,31.946573,59.506786,Jamming
5496,6.3844466,28.966152,Jamming
5497,16.824427,40.89637,Jamming
5498,26.859892,29.878454,Jamming
5499,31.781824,61.556656,Jamming
5500,16.757418,25.222868,Jamming
5501,41.96842,37.334335,Jamming
5502,17.038425,39.499935,Jamming
5503,24.02662,46.521164,Jamming
5504,43.190125,33.383312,Jamming
5505,18.685139,52.70244,Jamming
5506,20.052227,54.086857,Jamming
5507,29.399641,30.260984,Jamming
5508,28.707132,60.499916,Jamming
5509,33.331085,48.27879,Jamming
5510,18.071262,54.193317,Jamming
5511,39.579998,37.375008,Jamming
5512,23.691133,58.66313,Jamming
5513,34.053444,30.113642,Jamming
5514,0.5860341,48.14224,Jamming
5515,13.933589,67.0594,Jamming
5516,22.76731,46.316,Jamming
5517,39.41334,54.840656,Jamming
5518,18.37779,29.352024,Jamming
5519,15.040383,29.27692,Jamming
5520,23.636976,34.963074,Jamming
5521,27.132364,44.27412,Jamming
5522,43.339306,32.98676,Jamming
5523,9.473339,42.98285,Jamming
5524,21.779388,53.29052,Jamming
5525,12.164323,52.088295,Jamming
5526,30.669767,53.67647,Jamming
5527,46.884853,34.795223,Jamming
5528,16.468723,44.439175,Jamming
5529,7.1857433,38.16528,Jamming
5530,5.366195,47.54587,Jamming
5531,31.724915,31.744572,Jamming
5532,17.207424,42.829952,Jamming
5533,30.84406,28.717886,Jamming
5534,4.821868,39.077686,Jamming
5535,28.63581,60.57762,Jamming
5536,20.993198,23.135405,Jamming
5537,17.860369,29.724594,Jamming
5538,14.038652,43.617447,Jamming
5539,4.825478,47.989727,Jamming
5540,42.994606,33.212948,Jamming
5541,14.384575,31.408756,Jamming
5542,29.67197,33.499836,Jamming
5543,31.685781,31.873608,Jamming
5544,24.369654,59.1073,Jamming
5545,46.503036,34.817043,Jamming
5546,29.863102,39.98195,Jamming
5547,5.2559958,36.3851,Jamming
5548,11.522448,39.54673,Jamming
5549,29.272678,25.727474,Jamming
5550,30.548386,30.570528,Jamming
5551,30.226332,24.063303,Jamming
5552,2.7645543,56.394722,Jamming
5553,28.539759,59.708515,Jamming
5554,21.027159,23.092836,Jamming
5555,13.218516,28.182428,Jamming
5556,16.603437,40.03702,Jamming
5557,25.263515,61.756832,Jamming
5558,28.150528,30.638802,Jamming
5559,27.655336,34.578453,Jamming
5560,18.793076,69.67841,Jamming
5561,6.8721266,46.400684,Jamming
5562,29.550953,52.342728,Jamming
5563,-0.21010624,49.483444,Jamming
5564,33.787632,50.618366,Jamming
5565,9.026803,62.15327,Jamming
5566,27.783169,25.392519,Jamming
5567,42.575993,36.523262,Jamming
5568,28.070747,56.08945,Jamming
5569,4.436916,49.81897,Jamming
5570,32.21674,59.19593,Jamming
5571,17.540657,68.60328,Jamming
5572,-2.048307,56.28026,Jamming
5573,2.4271333,57.17202,Jamming
5574,18.58086,40.816628,Jamming
5575,33.598022,61.56656,Jamming
5576,22.728176,36.564526,Jamming
5577,8.992653,29.112389,Jamming
5578,13.716949,54.191532,Jamming
5579,30.98416,37.573685,Jamming
5580,3.072404,43.553345,Jamming
5581,34.064175,46.088818,Jamming
5582,9.822718,53.488796,Jamming
5583,13.260208,51.661217,Jamming
5584,10.81473,63.52279,Jamming
5585,12.873968,67.50997,Jamming
5586,-0.20620973,55.10769,Jamming
5587,8.827053,20.864151,Jamming
5588,14.969586,36.906296,Jamming
5589,32.566128,41.141148,Jamming
5590,19.048769,33.958233,Jamming
5591,14.846304,24.597368,Jamming
5592,18.591862,40.935055,Jamming
5593,30.531944,30.037247,Jamming
5594,23.229,36.54163,Jamming
5595,11.8030205,25.748,Jamming
5596,22.673687,40.773396,Jamming
5597,22.139742,36.335884,Jamming
5598,25.617323,46.27017,Jamming
5599,28.385305,52.587223,Jamming
5600,0.6470199,48.199833,Jamming
5601,8.719738,48.639668,Jamming
5602,20.095272,59.836323,Jamming
5603,38.969322,51.667286,Jamming
5604,29.035099,24.837656,Jamming
5605,-4.0395164,47.48687,Jamming
5606,15.886898,47.267773,Jamming
5607,27.714027,41.011642,Jamming
5608,17.097841,36.83191,Jamming
5609,16.579945,29.11296,Jamming
5610,13.265637,43.567398,Jamming
5611,11.3551855,44.94395,Jamming
5612,26.584412,34.549725,Jamming
5613,10.349361,28.438745,Jamming
5614,16.810354,47.28572,Jamming
5615,29.892498,37.920128,Jamming
5616,20.391478,56.971657,Jamming
5617,30.381498,48.001526,Jamming
5618,27.955729,35.504612,Jamming
5619,14.874904,50.78005,Jamming
5620,23.46826,58.59512,Jamming
5621,46.40258,55.38598,Jamming
5622,8.52349,22.279089,Jamming
5623,10.757003,59.306904,Jamming
5624,10.587367,56.079426,Jamming
5625,17.0791,59.98549,Jamming
5626,33.51279,43.909492,Jamming
5627,32.229977,45.217575,Jamming
5628,13.431682,44.25029,Jamming
5629,25.504824,37.801838,Jamming
5630,22.771772,36.52423,Jamming
5631,12.614342,28.451405,Jamming
5632,19.92619,52.574482,Jamming
5633,3.4434383,59.619434,Jamming
5634,17.82831,39.06669,Jamming
5635,17.964218,27.945917,Jamming
5636,17.615065,27.72483,Jamming
5637,17.159687,29.368057,Jamming
5638,26.244595,45.85952,Jamming
5639,40.880745,51.94853,Jamming
5640,2.539395,48.80035,Jamming
5641,1.814615,50.737164,Jamming
5642,5.2203593,33.335976,Jamming
5643,29.789719,24.565321,Jamming
5644,29.940271,36.185757,Jamming
5645,-3.9339485,37.246433,Jamming
5646,18.792374,39.5984,Jamming
5647,23.544592,52.567833,Jamming
5648,46.428295,34.65265,Jamming
5649,1.3858553,49.97459,Jamming
5650,30.464514,22.90135,Jamming
5651,9.563778,46.877216,Jamming
5652,17.467388,48.915348,Jamming
5653,22.086552,24.920074,Jamming
5654,27.787924,56.190727,Jamming
5655,18.420086,32.689163,Jamming
5656,5.200648,33.67549,Jamming
5657,27.412949,31.130033,Jamming
5658,7.732772,33.808857,Jamming
5659,11.038455,47.884644,Jamming
5660,6.8385997,34.863018,Jamming
5661,20.34045,57.7302,Jamming
5662,46.49819,34.366547,Jamming
5663,10.943513,52.72291,Jamming
5664,28.626806,55.787563,Jamming
5665,1.5537568,40.966675,Jamming
5666,31.555931,63.208458,Jamming
5667,31.858053,33.005882,Jamming
5668,31.086285,55.003937,Jamming
5669,39.979744,26.660122,Jamming
5670,34.50068,53.929333,Jamming
5671,1.0117687,49.58569,Jamming
5672,17.071062,30.999289,Jamming
5673,32.93452,33.075924,Jamming
5674,26.122866,23.357868,Jamming
5675,27.426033,30.860235,Jamming
5676,3.978704,36.052654,Jamming
5677,33.263924,61.63197,Jamming
5678,32.83108,32.88933,Jamming
