,Hidden Feature-1,Hidden Feature-2,Type
5638,47.709984,18.339172,Jamming
5639,37.056953,25.713726,Jamming
5640,30.145144,32.79504,Jamming
5641,27.776068,32.227406,Jamming
5642,22.42985,18.95592,Jamming
5643,25.311056,34.858032,Jamming
5644,29.474833,25.621803,Jamming
5645,47.57331,14.190017,Jamming
5646,16.221512,22.598145,Jamming
5647,49.148495,26.505943,Jamming
5648,36.819855,32.335186,Jamming
5649,28.631428,32.582893,Jamming
5650,23.531939,36.528503,Jamming
5651,11.330827,28.098751,Jamming
5652,29.008265,38.828415,Jamming
5653,31.782467,19.850918,Jamming
5654,35.30523,21.267035,Jamming
5655,29.545496,13.480144,Jamming
5656,22.9756,18.434046,Jamming
5657,33.87833,23.855936,Jamming
5658,22.916782,17.061586,Jamming
5659,12.159749,32.999916,Jamming
5660,23.577484,17.843983,Jamming
5661,35.236713,10.577499,Jamming
5662,36.97327,32.438805,Jamming
5663,14.413699,39.92942,Jamming
5664,31.601952,23.779936,Jamming
5665,28.191467,21.337254,Jamming
5666,30.66514,38.035336,Jamming
5667,30.525637,28.568811,Jamming
5668,45.29727,18.673203,Jamming
5669,52.151577,31.747923,Jamming
5670,36.049725,33.005245,Jamming
5671,24.391659,16.03264,Jamming
5672,25.784273,11.724916,Jamming
5673,29.919605,28.355839,Jamming
5674,50.165752,21.612934,Jamming
5675,33.95701,23.831856,Jamming
5676,23.097223,21.402084,Jamming
5677,30.708237,35.30407,Jamming
5678,29.694878,28.45644,Jamming
5679,33.54134,18.419466,Jamming
5680,35.70093,32.95448,Jamming
5681,36.562416,21.467545,Jamming
5682,26.113054,15.416276,Jamming
5683,23.509748,21.32768,Jamming
5684,33.712387,31.173944,Jamming
5685,31.090845,31.89525,Jamming
5686,33.848186,44.85227,Jamming
5687,39.65087,14.947749,Jamming
5688,33.821392,36.046623,Jamming
5689,24.418459,15.838689,Jamming
5690,29.211803,8.594199,Jamming
5691,28.358763,31.034925,Jamming
5692,46.15512,12.413155,Jamming
5693,40.962437,29.601954,Jamming
5694,22.500244,22.381853,Jamming
5695,26.263903,30.499174,Jamming
5696,28.812017,32.779274,Jamming
5697,22.57206,39.32573,Jamming
5698,31.156788,32.042236,Jamming
5699,35.377674,22.219818,Jamming
5700,26.000477,15.836934,Jamming
5701,30.795612,31.771904,Jamming
5702,27.249285,38.938065,Jamming
5703,35.1656,32.21279,Jamming
5704,32.66538,41.20296,Jamming
5705,25.310253,31.365211,Jamming
5706,34.8738,37.92277,Jamming
5707,24.232075,13.904972,Jamming
5708,24.959118,37.30115,Jamming
5709,22.146172,15.74497,Jamming
5710,11.920195,41.215206,Jamming
5711,21.609655,23.171164,Jamming
5712,11.962869,32.69806,Jamming
5713,28.770567,22.68392,Jamming
5714,21.33288,21.259256,Jamming
5715,40.855938,12.992751,Jamming
5716,30.5044,33.078907,Jamming
5717,13.155267,41.338913,Jamming
5718,14.408166,41.481815,Jamming
5719,34.105896,34.51446,Jamming
5720,31.650812,34.83106,Jamming
5721,45.006737,36.245667,Jamming
5722,36.053795,14.951729,Jamming
5723,35.563847,14.313259,Jamming
5724,27.70696,37.578396,Jamming
5725,30.46668,17.925606,Jamming
5726,25.420675,9.844798,Jamming
5727,24.966124,15.203023,Jamming
5728,12.0955925,38.48039,Jamming
5729,33.83863,28.703465,Jamming
5730,14.78872,25.701468,Jamming
5731,23.399252,44.031487,Jamming
5732,39.877865,48.002804,Jamming
5733,48.110035,38.735653,Jamming
5734,36.720818,33.8214,Jamming
5735,15.616264,39.606,Jamming
5736,50.853844,34.150906,Jamming
5737,41.94314,26.74437,Jamming
5738,19.845562,44.27907,Jamming
5739,21.172255,35.836357,Jamming
5740,20.170313,34.302658,Jamming
5741,49.58623,21.602924,Jamming
5742,37.079674,32.49542,Jamming
5743,31.772812,10.924336,Jamming
5744,28.384903,12.05583,Jamming
5745,26.621902,29.486279,Jamming
5746,50.31479,34.6404,Jamming
5747,42.642296,35.259903,Jamming
5748,18.19189,15.3262615,Jamming
5749,28.905966,33.231075,Jamming
5750,17.420645,16.673977,Jamming
5751,16.699238,38.1068,Jamming
5752,33.95607,26.981186,Jamming
5753,20.296854,26.662455,Jamming
5754,11.396541,29.754015,Jamming
5755,41.877808,22.374462,Jamming
5756,31.087296,32.22324,Jamming
5757,21.466347,12.334793,Jamming
5758,16.626276,31.310709,Jamming
5759,34.37684,22.172503,Jamming
5760,17.284546,35.302296,Jamming
5761,22.055458,26.262999,Jamming
5762,41.17494,20.115347,Jamming
5763,38.417946,16.041788,Jamming
5764,18.040562,36.79142,Jamming
5765,34.91902,24.52546,Jamming
5766,15.321571,40.150284,Jamming
5767,13.091412,33.761116,Jamming
5768,11.545466,31.190233,Jamming
5769,41.01785,13.009958,Jamming
5770,36.130833,30.095528,Jamming
5771,14.490035,19.336887,Jamming
5772,30.475145,32.804768,Jamming
5773,39.533596,11.904586,Jamming
5774,33.182938,32.650764,Jamming
5775,15.71068,39.214157,Jamming
5776,12.074214,35.2663,Jamming
5777,46.60058,25.921206,Jamming
5778,25.637463,30.77683,Jamming
5779,43.41436,34.788845,Jamming
5780,41.200874,21.120644,Jamming
5781,27.259521,16.357563,Jamming
5782,36.125618,39.917866,Jamming
5783,21.732908,39.76737,Jamming
5784,22.57485,27.75466,Jamming
5785,22.528454,30.82091,Jamming
5786,43.1678,19.066448,Jamming
5787,15.389517,30.946936,Jamming
5788,36.431477,19.48537,Jamming
5789,41.25081,17.430132,Jamming
5790,41.399,26.46482,Jamming
5791,36.14918,39.907578,Jamming
5792,34.159054,28.606716,Jamming
5793,17.430922,16.549065,Jamming
5794,19.422405,33.40926,Jamming
5795,36.90714,41.845203,Jamming
5796,26.297194,36.79104,Jamming
5797,29.745592,25.803606,Jamming
5798,21.13981,26.368229,Jamming
5799,17.261637,27.564629,Jamming
5800,33.1367,33.39662,Jamming
5801,12.520445,41.821354,Jamming
5802,20.973938,25.321518,Jamming
5803,25.251728,29.489199,Jamming
5804,27.288706,30.042683,Jamming
5805,21.125572,25.42468,Jamming
5806,22.401848,14.869066,Jamming
5807,28.66086,13.69663,Jamming
5808,36.656532,21.89553,Jamming
5809,33.085457,11.90765,Jamming
5810,30.255323,32.795868,Jamming
5811,30.817032,38.92193,Jamming
5812,20.615171,50.36527,Jamming
5813,23.489803,20.255777,Jamming
5814,46.11491,32.14582,Jamming
5815,28.469044,29.757608,Jamming
5816,41.831844,21.133,Jamming
5817,34.732605,13.559316,Jamming
5818,38.67721,10.9661255,Jamming
5819,47.64535,37.78529,Jamming
5820,28.228699,29.561874,Jamming
5821,23.56508,14.972332,Jamming
5822,40.24903,42.319542,Jamming
5823,36.15001,33.26213,Jamming
5824,30.398584,11.989837,Jamming
5825,41.63964,21.385271,Jamming
5826,31.094595,28.71691,Jamming
5827,34.904415,6.7646346,Jamming
5828,34.9637,24.527275,Jamming
5829,13.966476,28.252821,Jamming
5830,19.084166,14.865744,Jamming
5831,23.788256,13.679467,Jamming
5832,29.003065,39.259167,Jamming
5833,14.238847,47.368587,Jamming
5834,42.428703,23.965887,Jamming
5835,31.461208,33.439323,Jamming
5836,52.9052,28.609316,Jamming
5837,39.283867,26.698738,Jamming
5838,24.369211,13.61035,Jamming
5839,42.055794,9.569435,Jamming
5840,35.978767,22.625803,Jamming
5841,21.921255,40.014828,Jamming
5842,31.065062,10.962792,Jamming
5843,38.38852,24.005466,Jamming
5844,28.130095,29.75185,Jamming
5845,19.694714,13.033972,Jamming
5846,30.104998,32.710995,Jamming
5847,24.294373,14.292598,Jamming
5848,23.73517,17.541533,Jamming
5849,21.253014,18.206022,Jamming
5850,34.238224,43.01696,Jamming
5851,25.844017,15.412883,Jamming
5852,29.654177,25.752193,Jamming
5853,25.30022,26.54519,Jamming
5854,25.581902,15.133885,Jamming
5855,36.73322,45.751194,Jamming
5856,23.483288,15.090516,Jamming
5857,36.537792,20.0661,Jamming
5858,48.010693,34.778866,Jamming
5859,21.77679,41.011463,Jamming
5860,23.309689,14.246159,Jamming
5861,34.65524,19.467821,Jamming
5862,35.633335,18.091457,Jamming
5863,38.85386,13.266458,Jamming
5864,37.748833,35.090736,Jamming
5865,24.985405,18.487854,Jamming
5866,27.233505,28.059366,Jamming
5867,15.968552,13.23192,Jamming
5868,22.241072,40.006256,Jamming
5869,35.782574,34.505207,Jamming
5870,34.304077,33.826187,Jamming
5871,20.050026,35.918274,Jamming
5872,40.133133,42.863457,Jamming
5873,20.702625,41.726772,Jamming
5874,33.82066,31.264187,Jamming
5875,39.814983,17.020754,Jamming
5876,45.01223,35.79196,Jamming
5877,23.792025,43.83329,Jamming
5878,25.587265,11.368492,Jamming
5879,23.352436,10.5919695,Jamming
5880,37.205082,20.728683,Jamming
5881,25.297049,31.319153,Jamming
5882,49.446835,29.94023,Jamming
5883,24.456064,17.330805,Jamming
5884,23.111248,16.883596,Jamming
5885,31.593355,27.075953,Jamming
5886,23.950487,35.47002,Jamming
5887,37.05122,10.164584,Jamming
5888,36.959763,25.694977,Jamming
5889,13.804414,14.28003,Jamming
5890,30.170944,33.0396,Jamming
5891,27.764147,30.04103,Jamming
5892,35.71366,43.91089,Jamming
5893,37.747967,36.28237,Jamming
5894,35.631866,34.234016,Jamming
5895,27.704779,37.899044,Jamming
5896,28.30133,8.328072,Jamming
5897,30.793255,13.607163,Jamming
5898,14.151688,17.674408,Jamming
5899,13.881423,22.788841,Jamming
5900,37.501343,29.320898,Jamming
5901,45.741695,14.010703,Jamming
5902,22.860529,42.90524,Jamming
5903,32.226387,20.67385,Jamming
5904,45.30826,19.128206,Jamming
5905,37.83408,10.021279,Jamming
5906,22.26963,19.397041,Jamming
5907,16.22211,27.16999,Jamming
5908,23.063765,38.200016,Jamming
5909,33.64722,30.719133,Jamming
5910,37.0308,6.6868834,Jamming
5911,46.684498,31.27757,Jamming
5912,20.905033,40.450886,Jamming
5913,29.49605,39.188854,Jamming
5914,24.638145,10.418898,Jamming
5915,32.654484,39.067593,Jamming
5916,27.30412,9.592468,Jamming
5917,49.42011,26.671028,Jamming
5918,37.057667,28.988377,Jamming
5919,45.61113,13.881706,Jamming
5920,45.464916,15.161845,Jamming
5921,33.081898,22.274672,Jamming
5922,28.09602,41.70358,Jamming
5923,23.245867,29.182999,Jamming
5924,19.257984,47.000156,Jamming
5925,19.88624,15.848522,Jamming
5926,24.652897,32.51179,Jamming
5927,11.433488,31.222576,Jamming
5928,31.436361,25.842287,Jamming
5929,27.850698,16.683788,Jamming
5930,20.36004,9.23072,Jamming
5931,33.605247,44.188663,Jamming
5932,45.736374,19.271595,Jamming
5933,35.599503,34.233868,Jamming
5934,24.578724,24.23918,Jamming
5935,11.303859,27.894161,Jamming
5936,29.934708,29.51431,Jamming
5937,12.087809,32.767696,Jamming
5938,23.673769,11.750139,Jamming
5939,28.622393,20.402802,Jamming
5940,35.24164,10.745927,Jamming
5941,42.15625,18.210485,Jamming
5942,36.82866,12.622852,Jamming
5943,19.21349,22.183975,Jamming
5944,31.463926,9.972771,Jamming
5945,11.873612,41.228264,Jamming
5946,17.70258,16.409561,Jamming
5947,20.198765,28.7228,Jamming
5948,20.989912,14.29804,Jamming
5949,34.637333,46.314423,Jamming
5950,34.09003,34.726913,Jamming
5951,36.789017,22.08038,Jamming
5952,17.951677,20.661535,Jamming
5953,15.770232,24.746593,Jamming
5954,24.795563,35.670677,Jamming
5955,12.393732,30.768784,Jamming
5956,29.52009,26.896584,Jamming
5957,33.601276,29.870413,Jamming
5958,33.72594,43.44333,Jamming
5959,20.132687,14.623963,Jamming
5960,40.88008,15.002708,Jamming
5961,37.88611,17.755665,Jamming
5962,28.18039,9.232349,Jamming
5963,45.840736,30.982874,Jamming
5964,20.995962,20.582642,Jamming
5965,29.29276,38.366398,Jamming
5966,13.877974,15.640614,Jamming
5967,33.62084,43.442707,Jamming
5968,23.831177,19.372355,Jamming
5969,17.37743,39.1885,Jamming
5970,39.048985,14.705677,Jamming
5971,35.17676,6.74934,Jamming
5972,32.773266,34.965454,Jamming
5973,20.907999,40.541206,Jamming
5974,19.337568,42.878223,Jamming
5975,47.525826,26.97097,Jamming
5976,36.567703,43.911057,Jamming
5977,43.946217,17.710712,Jamming
5978,42.853394,15.197597,Jamming
5979,40.497906,19.87043,Jamming
5980,42.150543,18.53411,Jamming
5981,44.363174,32.8682,Jamming
5982,36.64499,51.047123,Jamming
5983,42.91687,13.301179,Jamming
5984,15.821353,20.321325,Jamming
5985,31.618618,38.127743,Jamming
5986,48.14863,18.604189,Jamming
5987,46.41451,20.233074,Jamming
5988,40.14505,12.939867,Jamming
5989,49.1116,16.358995,Jamming
5990,30.400515,29.876486,Jamming
5991,10.363455,32.87462,Jamming
5992,32.48178,8.228559,Jamming
5993,16.841032,39.651897,Jamming
5994,36.743584,41.755222,Jamming
5995,29.878714,6.6219254,Jamming
5996,37.655033,24.090601,Jamming
5997,14.305486,18.426228,Jamming
5998,21.156557,18.245964,Jamming
5999,30.388744,27.992632,Jamming
6000,5.9499426,-41.820107,FBS
6001,48.850586,-14.467004,FBS
6002,22.549664,-56.664608,FBS
6003,17.470957,-21.114202,FBS
6004,7.7227087,-23.846394,FBS
6005,41.079605,-35.16736,FBS
6006,48.83727,-50.253544,FBS
6007,6.120596,-41.173412,FBS
6008,2.9527352,-34.686234,FBS
6009,42.067856,-11.082573,FBS
6010,25.72802,-49.83224,FBS
6011,23.544174,-60.112526,FBS
6012,14.120859,-17.79379,FBS
6013,30.673237,-32.047756,FBS
6014,47.488808,-45.867374,FBS
6015,48.191982,-26.32211,FBS
6016,17.235048,-20.16995,FBS
6017,36.140076,-10.8764105,FBS
6018,52.91576,-22.648935,FBS
6019,30.785133,-42.46913,FBS
6020,1.8815706,-40.22126,FBS
6021,26.307976,-26.98832,FBS
6022,44.267918,-39.1352,FBS
6023,21.996061,-40.641438,FBS
6024,48.096752,-27.54498,FBS
6025,11.601937,-8.469086,FBS
6026,48.477276,-13.541371,FBS
6027,14.322159,-55.634594,FBS
6028,40.31526,-22.30754,FBS
6029,1.161239,-39.70727,FBS
6030,36.460514,-35.56469,FBS
6031,44.258415,-60.249195,FBS
6032,28.252031,-15.261313,FBS
6033,25.657257,-62.420456,FBS
6034,42.21602,-11.042576,FBS
6035,23.358051,-52.16178,FBS
6036,1.9501455,-50.911522,FBS
6037,29.127193,-55.374554,FBS
6038,30.093409,-31.184517,FBS
6039,45.755676,-46.736725,FBS
6040,12.453802,-33.696465,FBS
6041,42.915035,-23.894897,FBS
6042,38.90977,-6.3647094,FBS
6043,52.720295,-22.49016,FBS
6044,6.106151,-54.267593,FBS
6045,5.96005,-23.131441,FBS
6046,29.853634,-55.392002,FBS
6047,44.23615,-45.081554,FBS
6048,36.866886,-63.713264,FBS
6049,9.10572,-23.195793,FBS
6050,43.577595,-24.944382,FBS
6051,50.981243,-12.701284,FBS
6052,15.3221855,-56.887398,FBS
6053,4.3124323,-28.535921,FBS
6054,37.210835,-19.185562,FBS
6055,42.66959,-45.468925,FBS
6056,44.747623,-57.89971,FBS
6057,12.106403,-27.572872,FBS
6058,10.0341625,-16.63456,FBS
6059,31.729065,-51.223576,FBS
6060,24.146463,-51.65372,FBS
6061,3.2880788,-52.347073,FBS
6062,32.48509,-25.658058,FBS
6063,29.743397,-30.75993,FBS
6064,45.245922,-46.319847,FBS
6065,32.58339,-65.047585,FBS
6066,5.6103077,-27.787388,FBS
6067,33.185173,-10.970318,FBS
6068,29.370382,-48.24384,FBS
6069,7.868365,-55.55963,FBS
6070,17.55231,-41.930664,FBS
6071,21.464142,-23.449373,FBS
6072,41.403458,-37.888832,FBS
6073,38.95488,-62.775105,FBS
6074,17.193289,-23.018953,FBS
6075,14.8712845,-22.853788,FBS
6076,47.139202,-13.788832,FBS
6077,18.499634,-54.60073,FBS
6078,9.621213,-46.987408,FBS
6079,12.737646,-19.945778,FBS
6080,34.657394,-34.874596,FBS
6081,51.27516,-44.536118,FBS
6082,11.47856,-28.724108,FBS
6083,15.819566,-16.675322,FBS
6084,38.27247,-9.271404,FBS
6085,29.273243,-44.588734,FBS
6086,8.65409,-52.979065,FBS
6087,17.230917,-21.28839,FBS
6088,29.919634,-29.34086,FBS
6089,47.35793,-45.27299,FBS
6090,48.30778,-26.828173,FBS
6091,22.57133,-16.833488,FBS
6092,33.06056,-10.786826,FBS
6093,53.76725,-22.088781,FBS
6094,30.656988,-42.590134,FBS
6095,2.3777025,-39.902782,FBS
6096,21.82106,-23.13849,FBS
6097,41.036358,-37.803062,FBS
6098,38.713654,-60.359966,FBS
6099,25.684141,-62.310566,FBS
6100,4.498262,-13.739636,FBS
6101,31.939215,-32.525993,FBS
6102,46.90003,-47.516094,FBS
6103,13.229999,-33.208694,FBS
6104,11.44335,-13.381574,FBS
6105,37.89864,-10.409647,FBS
6106,52.219433,-22.864296,FBS
6107,4.571351,-52.38303,FBS
6108,9.366961,-19.33906,FBS
6109,28.109365,-29.403044,FBS
6110,44.415596,-45.85159,FBS
6111,33.914665,-64.717224,FBS
6112,7.1305785,-18.744465,FBS
6113,26.87956,-13.204897,FBS
6114,31.244923,-50.878227,FBS
6115,12.6029215,-55.816357,FBS
6116,5.6915836,-21.62767,FBS
6117,26.9176,-12.406196,FBS
6118,37.48123,-39.669662,FBS
6119,43.06635,-61.095177,FBS
6120,5.724043,-21.670168,FBS
6121,20.553652,-16.858376,FBS
6122,44.514854,-11.230397,FBS
6123,22.752813,-56.303734,FBS
6124,2.0347607,-49.46348,FBS
6125,33.708984,-19.989737,FBS
6126,29.461842,-33.179153,FBS
6127,51.14929,-44.59575,FBS
6128,12.950422,-32.464157,FBS
6129,12.692847,-13.351574,FBS
6130,37.780643,-10.504696,FBS
6131,54.900955,-23.949192,FBS
6132,8.733773,-53.495693,FBS
6133,32.497063,-25.558153,FBS
6134,27.99687,-29.25108,FBS
6135,44.472046,-39.698814,FBS
6136,51.617245,-44.110477,FBS
6137,10.771092,-12.431157,FBS
6138,26.791557,-13.189133,FBS
6139,50.690647,-16.003254,FBS
6140,13.378643,-55.863464,FBS
6141,17.873358,-41.823277,FBS
6142,26.933598,-12.712483,FBS
6143,37.271633,-39.584698,FBS
6144,42.20807,-60.46897,FBS
6145,11.31384,-13.539922,FBS
6146,31.522924,-18.525873,FBS
6147,45.310207,-9.647712,FBS
6148,23.637497,-51.682747,FBS
6149,9.711549,-47.401234,FBS
6150,10.40177,-19.898952,FBS
6151,28.527279,-31.366684,FBS
6152,48.2407,-45.06378,FBS
6153,14.057871,-33.328754,FBS
6154,12.030325,-16.100426,FBS
6155,34.566578,-9.384866,FBS
6156,52.4771,-22.162228,FBS
6157,8.778766,-53.871147,FBS
6158,12.926808,-14.540622,FBS
6159,4.6701746,-22.913994,FBS
6160,43.34946,-39.076458,FBS
6161,36.070335,-64.1093,FBS
6162,20.207579,-16.906757,FBS
6163,26.875242,-13.273232,FBS
6164,48.436424,-13.265821,FBS
6165,13.769155,-55.73276,FBS
6166,21.114466,-17.083075,FBS
6167,13.745321,-14.792865,FBS
6168,36.032154,-35.73061,FBS
6169,43.83985,-58.205208,FBS
6170,10.550552,-29.592073,FBS
6171,13.289798,-14.587162,FBS
6172,44.208084,-14.669017,FBS
6173,23.053688,-51.772327,FBS
6174,2.1493452,-49.25942,FBS
6175,11.152096,-14.431427,FBS
6176,29.992579,-31.58492,FBS
6177,47.98976,-45.07702,FBS
6178,14.140353,-34.516033,FBS
6179,10.096072,-19.211483,FBS
6180,38.07,-14.14039,FBS
6181,54.93184,-23.925783,FBS
6182,8.777287,-53.877254,FBS
6183,12.184961,-14.582998,FBS
6184,19.104631,-24.232576,FBS
6185,43.331974,-38.786133,FBS
6186,27.003887,-62.674896,FBS
6187,11.980982,-14.127635,FBS
6188,14.262477,-42.238956,FBS
6189,48.21129,-13.816053,FBS
6190,29.818495,-43.67908,FBS
6191,1.9388738,-39.86543,FBS
6192,9.778243,-19.471308,FBS
6193,36.313255,-35.815666,FBS
6194,41.852737,-58.71371,FBS
6195,25.59292,-62.342358,FBS
6196,5.604042,-42.214283,FBS
6197,41.519505,-11.023015,FBS
6198,22.913668,-52.06102,FBS
6199,28.700619,-55.322903,FBS
6200,3.991692,-52.65441,FBS
6201,24.067724,-13.345953,FBS
6202,23.26858,-58.738373,FBS
6203,45.135914,-40.767586,FBS
6204,33.029617,-64.86503,FBS
6205,5.3359427,-42.795338,FBS
6206,49.248524,-28.221292,FBS
6207,50.95968,-17.67471,FBS
6208,10.659315,-55.790596,FBS
6209,5.8243556,-25.551928,FBS
6210,41.684532,-23.094286,FBS
6211,37.448605,-39.74521,FBS
6212,41.07929,-59.143623,FBS
6213,2.8031635,-34.845207,FBS
6214,20.383556,-18.293835,FBS
6215,46.23159,-12.000359,FBS
6216,19.563791,-53.812504,FBS
6217,3.9502375,-28.835762,FBS
6218,22.606222,-18.638674,FBS
6219,33.022522,-33.42622,FBS
6220,48.858006,-48.376507,FBS
6221,12.230688,-32.04241,FBS
6222,16.59227,-11.8694315,FBS
6223,37.770977,-10.222223,FBS
6224,26.98811,-49.302273,FBS
6225,4.218265,-52.913094,FBS
6226,13.850934,-11.024555,FBS
6227,28.66992,-29.722763,FBS
6228,46.14054,-38.352222,FBS
6229,32.94173,-64.8951,FBS
6230,10.914715,-9.707789,FBS
6231,25.98397,-14.516921,FBS
6232,50.172295,-15.513405,FBS
6233,13.182936,-55.897625,FBS
6234,3.7475226,-14.19866,FBS
6235,12.070428,-19.18314,FBS
6236,44.424984,-37.196667,FBS
6237,42.129246,-60.481415,FBS
6238,16.365524,-27.61387,FBS
6239,16.181786,-15.913638,FBS
6240,44.477165,-11.474427,FBS
6241,19.991413,-53.683895,FBS
6242,2.6661143,-49.952557,FBS
6243,17.369452,-22.30318,FBS
6244,32.848175,-37.411983,FBS
6245,48.51702,-46.166935,FBS
6246,12.43453,-32.87852,FBS
6247,11.240498,-18.05274,FBS
6248,37.288647,-9.982423,FBS
6249,52.340923,-22.741219,FBS
6250,5.020741,-53.567654,FBS
6251,19.848743,-14.581415,FBS
6252,0.94056976,-41.297646,FBS
6253,45.66993,-38.39174,FBS
6254,34.68897,-64.67519,FBS
6255,20.347754,-18.407265,FBS
6256,25.63696,-13.277017,FBS
6257,51.912502,-17.76146,FBS
6258,13.046292,-56.129017,FBS
6259,33.120438,-19.912497,FBS
6260,2.199084,-29.964754,FBS
6261,37.30419,-36.421406,FBS
6262,42.2752,-60.521744,FBS
6263,14.079932,-13.099695,FBS
6264,11.930349,-17.586958,FBS
6265,44.557953,-11.656885,FBS
6266,20.363188,-53.62785,FBS
6267,26.784626,-38.036938,FBS
6268,16.474426,-17.850283,FBS
6269,31.65191,-31.20997,FBS
6270,48.521053,-45.949314,FBS
6271,13.247928,-34.0942,FBS
6272,12.155895,-18.11248,FBS
6273,36.883606,-11.662208,FBS
6274,52.61736,-26.023293,FBS
6275,17.372126,-43.461864,FBS
6276,11.804509,-19.327831,FBS
6277,24.434845,-28.503725,FBS
6278,45.99606,-36.732105,FBS
6279,34.7619,-64.399315,FBS
6280,11.821263,-17.471056,FBS
6281,26.03105,-17.053959,FBS
6282,52.543587,-16.098886,FBS
6283,15.827667,-54.936317,FBS
6284,10.157185,-16.823345,FBS
6285,5.0387435,-18.378145,FBS
6286,37.315334,-36.499985,FBS
6287,51.192184,-47.64462,FBS
6288,2.838357,-34.805687,FBS
6289,7.2532487,-19.490112,FBS
6290,44.475185,-11.489226,FBS
6291,26.599714,-45.865936,FBS
6292,9.150058,-48.03668,FBS
6293,5.9023414,-24.043194,FBS
6294,31.26799,-32.203804,FBS
6295,48.394196,-45.898666,FBS
6296,33.481148,-55.78665,FBS
6297,7.586337,-23.318447,FBS
6298,36.25524,-16.867672,FBS
6299,28.930723,-48.576824,FBS
6300,15.646495,-16.073265,FBS
6301,31.718662,-36.49461,FBS
6302,51.083996,-47.482925,FBS
6303,2.9524596,-35.732605,FBS
6304,17.02995,-22.193073,FBS
6305,40.474438,-10.421417,FBS
6306,24.149591,-51.228535,FBS
6307,4.166253,-52.29149,FBS
6308,11.039671,-21.682692,FBS
6309,11.760642,-45.742474,FBS
6310,46.53607,-43.315567,FBS
6311,33.131386,-65.24457,FBS
6312,14.10686,-16.99236,FBS
6313,32.712208,-10.302045,FBS
6314,51.132465,-16.652859,FBS
6315,8.803742,-55.37443,FBS
6316,13.134524,-27.336428,FBS
6317,1.4242326,-40.753136,FBS
6318,41.27876,-38.35052,FBS
6319,38.990643,-62.583,FBS
6320,21.515951,-17.092417,FBS
6321,10.917046,-21.920195,FBS
6322,47.463512,-13.370126,FBS
6323,18.885614,-54.476074,FBS
6324,34.022686,-19.203987,FBS
6325,2.6528554,-29.323935,FBS
6326,34.42374,-34.563705,FBS
6327,45.124424,-56.374786,FBS
6328,11.397863,-31.285593,FBS
6329,17.001495,-17.909468,FBS
6330,38.54776,-11.484472,FBS
6331,24.326395,-51.42762,FBS
6332,27.00887,-38.80959,FBS
6333,32.86552,-17.780676,FBS
6334,11.493917,-49.18561,FBS
6335,46.82577,-43.66685,FBS
6336,32.66027,-65.04159,FBS
6337,10.678369,-21.343052,FBS
6338,47.611835,-31.45971,FBS
6339,29.789274,-48.631596,FBS
6340,18.103186,-52.010567,FBS
6341,15.386602,-16.176832,FBS
6342,37.282455,-19.846085,FBS
6343,43.219994,-45.537895,FBS
6344,39.2241,-62.585674,FBS
6345,18.11179,-21.33132,FBS
6346,16.573408,-25.954016,FBS
6347,47.455353,-13.522548,FBS
6348,18.790997,-55.0863,FBS
6349,4.163431,-29.291063,FBS
6350,4.9984965,-18.15813,FBS
6351,34.389416,-34.566067,FBS
6352,44.734978,-56.69649,FBS
6353,12.052992,-30.779692,FBS
6354,6.977713,-19.440662,FBS
6355,39.89521,-10.570732,FBS
6356,24.032421,-53.39813,FBS
6357,3.4244878,-52.518482,FBS
6358,5.0607758,-23.938635,FBS
6359,28.61663,-29.795876,FBS
6360,46.661457,-43.67715,FBS
6361,32.305344,-64.3284,FBS
6362,8.911015,-23.328508,FBS
6363,34.480995,-19.632723,FBS
6364,51.936207,-13.125363,FBS
6365,9.036962,-56.092113,FBS
6366,11.436184,-18.927605,FBS
6367,22.064894,-22.484423,FBS
6368,41.098286,-37.987362,FBS
6369,39.390434,-62.14261,FBS
6370,16.475782,-17.737791,FBS
6371,34.210243,-21.7639,FBS
6372,47.085686,-13.184239,FBS
6373,19.506475,-53.0789,FBS
6374,3.7302496,-28.239368,FBS
6375,14.734897,-23.442472,FBS
6376,33.73817,-34.108356,FBS
6377,44.396645,-56.466473,FBS
6378,12.057228,-31.122047,FBS
6379,43.043495,-24.312935,FBS
6380,38.98077,-6.392159,FBS
6381,26.953188,-48.925686,FBS
6382,4.4617743,-53.22365,FBS
6383,33.07203,-17.87243,FBS
6384,11.262446,-48.906757,FBS
6385,44.54277,-39.985207,FBS
6386,33.06925,-64.80123,FBS
6387,14.045086,-42.41639,FBS
6388,33.213337,-55.060184,FBS
6389,50.870815,-16.765404,FBS
6390,12.088549,-55.588394,FBS
6391,9.353242,-21.028042,FBS
6392,45.3982,-26.827755,FBS
6393,40.163082,-38.934,FBS
6394,41.279587,-60.923653,FBS
6395,5.4697037,-42.402885,FBS
6396,34.168705,-21.733168,FBS
6397,31.621437,-51.09435,FBS
6398,20.12601,-53.425995,FBS
6399,1.5141592,-49.983856,FBS
6400,47.316616,-13.232369,FBS
6401,20.298443,-53.694263,FBS
6402,1.8720332,-49.581192,FBS
6403,10.5333,-45.271893,FBS
6404,32.645313,-33.15439,FBS
6405,45.348133,-55.61565,FBS
6406,12.926986,-32.499184,FBS
6407,14.325079,-14.794256,FBS
6408,37.499096,-10.413539,FBS
6409,27.066828,-49.1037,FBS
6410,4.229251,-55.85485,FBS
